0	0
1	16736
2	16736
3	16736
4	16736
5	16736
6	16736
7	16736
8	16736
9	16736
10	16736
11	16736
12	16736
13	16736
14	16736
15	16736
16	16736
17	16736
18	16736
19	16736
20	16736
21	16736
22	16739
23	16739
24	16739
25	16739
26	16739
27	16739
28	16739
29	16739
30	16739
31	16739
32	16739
33	16739
34	16739
35	16739
36	16739
37	16739
38	16739
39	16739
40	16739
41	16739
42	16739
43	16739
44	16739
45	16739
46	16739
47	16739
48	16741
49	16741
50	16741
51	16741
52	16741
53	16741
54	16741
55	16741
56	16741
57	16741
58	16741
59	16741
60	16741
61	16741
62	16741
63	16741
64	16741
65	16741
66	16741
67	16741
68	16741
69	16741
70	16741
71	16741
72	16741
73	16741
74	16741
75	16741
76	16741
77	16741
78	16741
79	16741
80	16741
81	16741
82	16741
83	16741
84	16741
85	16741
86	16741
87	16741
88	16741
89	16741
90	16741
91	16741
92	16741
93	16741
94	16741
95	16741
96	16741
97	16741
98	16741
99	16741
100	16741
101	16741
102	16741
103	16741
104	16741
105	16741
106	16743
107	16743
108	16743
109	16743
110	16743
111	16743
112	16743
113	16743
114	16743
115	16743
116	16743
117	16743
118	16743
119	16743
120	16743
121	16743
122	16745
123	16745
124	16745
125	16747
126	16747
127	16750
128	16750
129	16750
130	16750
131	16750
132	16750
133	16750
134	16750
135	16750
136	16750
137	16750
138	16750
139	16750
140	16750
141	16750
142	16750
143	16750
144	16750
145	16750
146	16750
147	16750
148	16750
149	16750
150	16750
151	16750
152	16750
153	16750
154	16750
155	16750
156	16750
157	16750
158	16750
159	16750
160	16750
161	16750
162	16750
163	16750
164	16750
165	16750
166	16750
167	16750
168	16750
169	16753
170	16753
171	16753
172	16755
173	16759
174	16759
175	16759
176	16759
177	16759
178	16759
179	16759
180	16765
181	16765
182	16765
183	16765
184	16765
185	16767
186	16769
187	16769
188	16769
189	16769
190	16769
191	16769
192	16769
193	16771
194	16776
195	16780
196	16780
197	16780
198	16780
199	16780
200	16780
201	16780
202	16780
203	16780
204	16780
205	16785
206	16785
207	16787
208	16791
209	16791
210	16791
211	16791
212	16791
213	16791
214	16791
215	16791
216	16791
217	16798
218	16803
219	16803
220	16803
221	16803
222	16803
223	16803
224	16811
225	16811
226	16811
227	16811
228	16811
229	16811
230	16813
231	16813
232	16813
233	16813
234	16813
235	16813
236	16813
237	16813
238	16813
239	16814
240	16814
241	16814
242	16814
243	16814
244	16816
245	16820
246	16829
247	16829
248	16829
249	16829
250	16829
251	16838
252	16838
253	16853
254	16853
255	16853
256	16853
257	16853
258	16853
259	16853
260	16859
261	16859
262	16859
263	16859
264	16861
265	16861
266	16861
