786432	0
262147	1
786441	2
262162	3
524311	4
524312	5
174767	59524
524322	7
262189	8
786479	9
786480	10
262197	11
524349	12
524351	13
262214	14
524361	15
786506	16
524367	17
524368	18
497558	81312
262231	19
786522	20
262235	21
262237	22
480613	23
262244	24
786534	25
524393	26
524403	28
786549	29
262268	30
524414	31
262272	32
786565	33
524430	35
524432	36
262289	37
262290	38
262293	39
786582	40
786585	41
262303	43
786595	44
262309	45
262316	46
262318	47
262333	48
262336	49
524483	50
786628	51
262348	52
524495	53
262354	54
786647	55
262361	56
262364	57
524513	58
786659	59
724507	89714
786662	60
733247	72701
262385	61
786675	62
262388	63
524538	65
786685	66
524542	67
262404	68
524553	69
262410	70
786699	71
524564	72
524566	73
262425	74
262429	75
786718	76
262431	77
524577	78
786729	79
262445	80
127445	41488
524594	81
487147	12135
262452	82
524609	83
524613	84
262471	85
786760	86
262476	87
262489	88
786782	89
187848	90
262499	650
899103	35940
262205	92
786801	93
524658	94
786804	682
262517	96
262518	97
262519	98
524665	99
524669	100
524672	101
262530	102
524679	103
262537	104
262539	715
262540	106
524686	107
262555	108
786849	109
262562	110
786852	111
524709	112
524710	113
524712	114
786864	115
524727	116
786872	117
786874	118
262587	119
262590	120
524736	121
830198	122
226970	15859
524744	123
786890	124
524748	125
786894	126
262607	127
524753	128
786901	129
524761	131
524764	132
262621	133
262624	134
524772	136
786921	137
524778	138
262638	139
524788	140
262645	141
786934	142
524792	143
524793	144
873898	145
786942	146
524799	147
262656	148
262658	149
786947	150
262662	151
262663	152
524812	153
786961	154
262675	155
480686	156
786969	157
786973	158
262689	159
305926	160
262702	161
786993	162
524855	163
524856	164
787001	165
262714	166
262719	167
787013	168
524871	169
262728	170
524881	171
524882	172
787028	173
787032	174
787033	175
262746	176
787036	177
787041	178
262754	179
787043	180
568081	181
524908	182
787053	183
787055	184
262769	185
787059	186
524917	187
262249	188
787064	189
262782	190
524929	191
524931	192
787079	193
787088	194
524946	195
262807	196
262811	197
524956	198
568091	199
262820	200
262822	201
524967	202
787114	203
787115	204
262828	205
524974	206
787121	207
787122	208
262837	209
787131	210
305953	211
262863	212
787161	213
525018	214
525022	215
262880	216
787169	217
525030	1340
525031	219
497580	220
525038	221
525043	222
525047	223
525052	224
525065	225
787211	226
787213	227
787216	228
262931	229
525080	230
349658	231
262942	232
830256	233
525091	234
787238	235
525110	12693
787256	238
262970	239
787259	240
787262	241
305973	13549
262978	243
525123	244
525128	245
262985	246
787274	247
830263	248
262989	249
131213	42968
437048	59577
742883	252
787287	253
525146	254
525151	255
787296	256
525153	257
787298	258
787299	259
525158	260
525163	261
427752	56051
787310	262
525171	263
525173	264
263031	265
263033	266
786581	267
961344	268
787336	269
525193	270
263052	271
787343	272
787347	273
263065	274
787356	275
263070	276
263078	279
263079	280
263084	281
263085	282
525231	283
787379	284
787386	285
422489	59873
525245	286
263102	287
680867	52643
525268	289
525271	290
525274	291
787421	292
787422	293
787424	294
787434	295
525291	296
787438	297
349195	89112
787442	298
787444	299
263158	300
263161	301
525307	302
787458	303
263171	304
524460	305
787467	306
787469	307
787470	308
787472	309
263190	310
525339	311
525340	312
787485	313
525342	314
525343	315
131248	42979
437083	317
174616	89466
787497	318
787502	319
525359	320
787511	321
787516	322
525374	323
917686	42981
525382	325
787528	326
787539	327
525401	328
263265	330
525414	331
787566	332
787567	333
263289	335
525434	336
263291	337
787580	338
263293	339
787584	340
263299	341
787594	342
787597	343
263315	344
263316	345
525468	346
787613	347
787616	348
349723	349
787621	350
174962	59604
525486	352
787635	354
525494	355
787639	356
525497	357
525502	358
525505	359
263363	360
263364	361
263365	362
787655	363
525513	364
525514	365
787660	366
525523	367
787670	368
787672	369
961402	59606
263394	371
787684	372
787687	373
525552	374
218664	375
787702	376
787704	377
787707	378
525566	379
525567	380
263425	381
787714	382
787715	383
525572	384
263430	385
525575	386
263435	14562
263442	389
525589	390
525595	391
525602	392
263459	393
699270	59614
525619	396
787764	397
263479	398
787768	399
263482	400
525634	401
525635	402
263492	403
525639	404
525640	405
525644	406
525645	407
263507	408
787796	409
909569	410
131300	42993
874042	412
263518	413
787807	414
174992	415
263522	416
787817	417
263534	418
525683	419
525691	420
525692	421
525694	422
568213	423
263552	424
263557	425
263561	426
251404	427
525713	428
787858	429
525716	430
263573	431
787863	432
525721	2597
525724	434
263581	435
525729	436
787877	437
525734	438
787882	439
787890	440
787891	441
568222	13589
263608	443
263610	444
263612	445
263618	446
787908	447
263623	448
525770	449
787915	2697
263629	451
263631	452
787924	453
525781	454
263641	2720
263643	456
525790	457
525792	458
263649	459
263652	460
263653	461
103353	462
525800	463
525803	464
525805	465
525809	466
525811	467
263669	468
635821	35512
787960	469
787961	470
787962	471
263675	472
787967	473
263686	2803
393473	43005
787983	2819
263699	477
525844	478
961454	59630
786692	480
788000	481
788002	482
263715	483
263718	484
788008	485
611932	486
525876	487
263733	488
788028	489
788035	490
263748	491
788039	492
788043	493
788046	494
788048	495
788049	496
788051	497
525908	498
788053	499
263769	500
525915	501
263772	502
788061	503
263777	504
788071	506
568252	13601
525933	508
263795	509
699328	510
263810	511
519602	88253
175041	512
525963	513
263823	514
788113	515
525972	517
525975	518
788120	519
788121	520
525980	521
788125	522
788127	523
788131	524
788133	525
788134	526
263848	528
525993	529
788141	530
788142	531
788145	532
526004	533
526005	534
788155	535
526018	536
526020	537
218742	75971
262433	539
788170	540
788171	541
526032	542
788177	543
263890	544
263891	545
263896	546
263897	547
788188	548
526050	549
263907	550
526052	551
263909	552
788206	553
263919	554
788210	555
263923	556
788213	557
526070	558
788215	559
526076	560
526079	561
526083	562
788229	563
788230	564
526097	565
526098	566
788244	567
788249	568
788250	569
788252	570
263968	571
526117	572
961501	573
788274	574
263990	575
524596	576
526143	577
264000	578
788289	579
264007	581
526153	582
788302	583
264016	584
788313	585
323037	586
526171	587
264030	588
526179	589
526191	591
264051	592
264059	594
526215	595
637284	36065
264079	596
788372	597
788375	598
264090	599
270665	15866
786757	600
788391	601
526250	602
526251	603
526252	604
526253	605
264110	606
655689	43028
788413	608
788414	609
264128	610
526276	611
200834	69536
526281	612
264138	613
788429	614
961528	616
526291	617
526296	618
526298	619
264161	620
264164	621
264165	622
264166	623
526316	624
526322	625
526325	626
480937	627
131412	43034
264190	629
526336	630
264195	631
526346	632
526348	633
788496	634
788499	635
264213	636
788503	637
349871	638
264223	639
788516	640
830470	641
526387	642
131422	43036
526393	644
264253	645
264258	646
264265	647
788555	648
264268	649
786787	91
526423	651
961551	59675
526430	653
788575	654
788576	655
264291	656
526438	657
788583	658
526444	659
526445	660
788591	661
264305	662
526450	663
526453	664
264314	665
788603	666
264323	667
264328	668
437271	59677
788632	670
788633	671
526490	672
526491	673
788636	674
788638	675
526499	676
526503	677
264364	678
264369	679
264370	680
526518	681
262516	95
264379	683
526524	684
788671	685
526530	686
264387	687
306209	6390
788680	689
264408	691
788697	692
788701	693
264415	694
480976	695
788712	696
526573	697
526575	698
526577	699
526587	700
961578	701
264448	702
264453	703
788742	704
788752	705
264479	706
264485	707
788782	708
264496	709
264497	710
526647	711
526648	712
526649	713
314324	16169
788802	714
786827	105
788815	716
264535	717
526690	718
264547	719
788838	720
788846	721
788848	722
788851	723
526713	724
788858	725
830527	726
218858	727
264574	728
264577	729
526726	730
526730	731
788876	732
264589	733
264592	734
264593	735
526738	736
526744	737
526746	739
526751	740
526755	741
526757	742
788908	743
526766	744
526769	745
788921	746
264639	747
788928	748
264641	749
788930	750
264644	751
788933	752
526794	753
874231	754
788940	755
175181	59692
526801	757
526804	758
788950	759
788954	760
788959	761
526818	762
788966	763
788971	764
788975	765
526834	767
264692	768
526841	769
264702	770
264707	771
264717	772
789009	773
264724	774
526871	775
526872	776
264731	777
789020	778
526880	779
526881	780
526882	781
