0	1.00480949038	0.664399963074
1	1.1079792712	0.633129064396
2	1.32644912691	0.545968239693
3	1.33858589911	0.543488763545
4	2.05757411332	0.41188888455
5	3.15078152938	0.307294625375
6	5.94678659464	0.219380882078
7	10.4015379023	0.180761276154
8	24.4458334855	0.124612577766
9	35.7253170924	0.102355427081
10	35.822251035	0.103018610095
11	68.7671044814	0.0863609347477
12	146.556781008	0.0635755943054
13	344.284989016	0.0465829571924
14	600.912624942	0.0448316998157
15	1669.79422733	0.0341160082734
16	2833.30702345	0.0287617587789
17	2834.07612431	0.0288990870866
18	5767.25206763	0.0244449023695
19	18679.9861543	0.0185010524766
20	41629.0513948	0.0196905632149
21	98302.3899294	0.0174091512653
22	268393.612616	0.0186418331159
23	507617.1399	0.0159445417431
24	507617.945287	0.0159602057088
25	764491.164029	0.0163805879744
26	1818195.10379	0.0146311843745
27	4042184.4209	0.0150177421848
28	9514854.34896	0.0139273755105
29	26925205.7008	0.0157381587194
30	49353218.5499	0.0135952529551
31	49353299.6224	0.0136055428556
32	86055476.0642	0.0156625720344
33	136163984.6	0.0150455277808
34	314200197.154	0.0137428133548
35	681576280.243	0.0142034717177
36	1362719518.13	0.0153089520227
37	1804104044.97	0.0154909895656
38	1804177696.05	0.015517514795
39	3280038080.25	0.0155687525997
40	5192802425.38	0.0150873272736
41	11278604674.3	0.0146225583291
42	29273521501.8	0.0129216991256
43	97440791401.6	0.0136526185382
44	188760014241.0	0.0149607438621
45	188760014824.0	0.0149611716779
46	408963249903.0	0.0151867436992
47	740487852726.0	0.0143920013653
48	1.62599230808e+12	0.0172464326612
49	3.55409286505e+12	0.0161795376973
50	9.3884622809e+12	0.0177908332265
51	1.15406860462e+13	0.0181163415595
52	1.15406860544e+13	0.0181164593972
53	2.13701602934e+13	0.0155814005179
54	5.05432342059e+13	0.013034909895
55	1.12850824559e+14	0.0154213315553
56	3.0528551153e+14	0.0147969834129
57	7.16756826294e+14	0.0148982907334
58	1.28490401443e+15	0.0132057768992
59	1.28491171086e+15	0.0132135120785
60	2.62524542762e+15	0.0138135162882
61	4.86041290115e+15	0.0128844650582
62	1.37997469511e+16	0.0136231419545
63	3.11805408557e+16	0.0146317611012
64	7.13361369609e+16	0.015736663876
65	9.90442458759e+16	0.0158722756099
66	9.90460108433e+16	0.0158857419859
67	1.84548439543e+17	0.0148790029837
68	4.10796064941e+17	0.0127872856559
69	7.96965775938e+17	0.0146280647622
70	1.88239347747e+18	0.0144858889833
71	3.77977053771e+18	0.0166441898484
72	5.60456067157e+18	0.0164301693818
73	5.60456820891e+18	0.0164386813772
74	1.00958908765e+19	0.0159266775531
75	2.46664114527e+19	0.0137980374955
76	5.53404089047e+19	0.0135216494417
77	1.82671175058e+20	0.0126009680617
78	5.13018559442e+20	0.0163261690315
79	7.08019483416e+20	0.0159585284681
80	7.08019764191e+20	0.0159615546731
81	1.73995697412e+21	0.0167445330513
82	3.99029883421e+21	0.014525577831
83	8.7079383288e+21	0.0147467432758
84	2.36692593567e+22	0.0146379110858
85	4.55150576252e+22	0.0169009081705
86	9.57147549589e+22	0.0144691756417
87	9.57148646043e+22	0.0144728272293
88	1.5584553379e+23	0.0160419233615
89	3.16327414476e+23	0.0142020567288
90	1.16266127802e+24	0.0120438971983
91	1.687270701e+24	0.0136582977196
92	5.62867697635e+24	0.0155856766632
93	8.90984912948e+24	0.0142236165332
94	8.90985632392e+24	0.0142320433673
95	1.74848718723e+25	0.0131257419778
96	5.72932437441e+25	0.0116687626303
97	1.32501442326e+26	0.0126377218108
98	3.86078213998e+26	0.0131117192663
99	4.31478609909e+26	0.0127910905685
100	9.88270426535e+26	0.0137002891856
101	9.88270427892e+26	0.0137004056997
102	1.23229596607e+27	0.013062419478
103	3.1916576751e+27	0.013936130097
104	6.98830023213e+27	0.0146566695527
105	1.75032983322e+28	0.0143660035405
106	3.92312370737e+28	0.015014435686
107	5.90911773627e+28	0.0149944895793
108	6.84388582556e+28	0.0139454958245
109	1.4253464928e+29	0.0140851545112
110	2.87902769184e+29	0.0133472251458
111	5.9354318743e+29	0.014617021346
112	1.46058542701e+30	0.0139729107169
113	2.2642455908e+30	0.017439806947
114	3.06780029166e+30	0.0163438641142
115	3.96830371068e+30	0.014413818802
116	8.88574018634e+30	0.0144694773374
117	1.63373799316e+31	0.0167201096191
118	3.5226966558e+31	0.0160344475728
119	1.07992752721e+32	0.0152013432649
120	1.07992812546e+32	0.0152054722656
121	2.69694536509e+32	0.01435952719
122	3.02936657469e+32	0.0135203222208
123	8.9582191287e+32	0.0130767474037
124	1.52349558881e+33	0.0142795098663
125	3.08715118722e+33	0.0182002216252
126	8.03649772605e+33	0.0159295193627
127	2.22767479398e+34	0.0172536858304
128	2.83937984507e+34	0.0172189502388
129	2.83937990076e+34	0.0172195905285
130	5.50114371723e+34	0.0167254988533
131	1.66969267545e+35	0.0147833082833
132	3.159906155e+35	0.0159414658495
133	6.27152375043e+35	0.0151527700356
134	1.96474608727e+36	0.016154553587
135	3.13540808205e+36	0.0154535467603
136	3.1354080967e+36	0.0154540781052
137	4.58779588007e+36	0.0166677262071
138	9.59245752518e+36	0.0153509349687
139	2.44148813573e+37	0.0137771051532
